promo_id,sku_id,retailer_id,start_date,end_date,promo_type,discount_pct,incremental_units,incremental_dollars,lift_pct
PRM-006279,SKU-0135,RET-008,2024-08-24,2024-08-30,Feature & Display,25.0,47,17233.59,82.7
PRM-006280,SKU-0135,RET-001,2024-08-24,2024-08-30,Feature & Display,25.0,312,139625.36,103.1
PRM-006281,SKU-0135,RET-002,2024-10-05,2024-10-11,TPR,20.0,62,29512.17,69.5
PRM-006282,SKU-0135,RET-008,2024-10-05,2024-10-11,TPR,20.0,32,11854.07,56.3
PRM-006283,SKU-0135,RET-001,2024-10-05,2024-10-11,TPR,20.0,176,77516.37,66.3
PRM-006284,SKU-0136,RET-009,2023-01-14,2023-01-20,TPR,10.0,47,26870.8,29.9
PRM-006285,SKU-0136,RET-014,2023-01-14,2023-01-20,TPR,10.0,6,3868.25,32.3
PRM-006286,SKU-0136,RET-008,2023-01-14,2023-01-20,TPR,10.0,14,7915.34,38.4
PRM-006287,SKU-0136,RET-002,2023-02-18,2023-02-24,Display,25.0,58,24864.32,75.1
PRM-006288,SKU-0136,RET-001,2023-02-18,2023-02-24,Display,25.0,172,74379.49,82.7
PRM-006289,SKU-0136,RET-009,2023-02-18,2023-02-24,Display,25.0,141,60068.35,75.1
PRM-006290,SKU-0136,RET-007,2023-02-18,2023-02-24,Display,25.0,51,21268.59,87.4
PRM-006291,SKU-0136,RET-008,2023-02-18,2023-02-24,Display,25.0,38,17478.37,102.6
PRM-006292,SKU-0136,RET-008,2023-02-25,2023-03-03,Display,25.0,40,16728.45,87.3
PRM-006293,SKU-0136,RET-009,2023-06-24,2023-06-30,TPR,30.0,191,77413.86,98.8
PRM-006294,SKU-0136,RET-007,2023-06-24,2023-06-30,TPR,30.0,79,26138.79,90.8
PRM-006295,SKU-0136,RET-007,2023-10-28,2023-11-03,Feature,15.0,48,25877.05,59.9
PRM-006296,SKU-0136,RET-014,2023-10-28,2023-11-03,Feature,15.0,16,9996.63,61.1
PRM-006297,SKU-0136,RET-014,2023-11-25,2023-12-01,Feature & Display,20.0,29,14230.28,61.4
PRM-006298,SKU-0136,RET-002,2023-12-30,2024-01-05,Display,10.0,27,13759.35,25.5
PRM-006299,SKU-0136,RET-009,2023-12-30,2024-01-05,Display,10.0,61,32246.02,26.1
PRM-006300,SKU-0136,RET-007,2023-12-30,2024-01-05,Display,10.0,29,16386.6,37.6
PRM-006301,SKU-0136,RET-014,2023-12-30,2024-01-05,Display,10.0,10,5799.21,31.1
PRM-006302,SKU-0136,RET-001,2024-01-20,2024-01-26,Feature & Display,30.0,176,60412.27,86.9
PRM-006303,SKU-0136,RET-009,2024-01-20,2024-01-26,Feature & Display,30.0,132,41833.93,77.3
PRM-006304,SKU-0136,RET-014,2024-01-20,2024-01-26,Feature & Display,30.0,23,9307.47,101.4
PRM-006305,SKU-0136,RET-008,2024-01-20,2024-01-26,Feature & Display,30.0,38,13867.03,99.2
PRM-006306,SKU-0136,RET-001,2024-03-09,2024-03-15,Feature,30.0,324,129948.41,105.0
PRM-006307,SKU-0136,RET-007,2024-03-09,2024-03-15,Feature,30.0,108,40902.59,108.6
PRM-006308,SKU-0136,RET-014,2024-03-09,2024-03-15,Feature,30.0,34,14734.93,111.0
PRM-006309,SKU-0136,RET-001,2024-05-04,2024-05-10,Feature & Display,30.0,319,92885.45,75.2
PRM-006310,SKU-0136,RET-009,2024-05-04,2024-05-10,Feature & Display,30.0,234,76591.05,79.1
PRM-006311,SKU-0136,RET-014,2024-05-04,2024-05-10,Feature & Display,30.0,34,11502.15,81.0
PRM-006312,SKU-0136,RET-009,2024-08-03,2024-08-09,TPR,10.0,62,37977.32,33.7
PRM-006313,SKU-0136,RET-014,2024-08-03,2024-08-09,TPR,10.0,10,6116.47,35.5
PRM-006314,SKU-0136,RET-007,2024-10-26,2024-11-01,Feature,30.0,79,22242.48,77.7
PRM-006315,SKU-0136,RET-014,2024-11-09,2024-11-15,Feature & Display,30.0,38,11920.85,77.1
PRM-006316,SKU-0136,RET-008,2024-11-09,2024-11-15,Feature & Display,30.0,79,30605.39,108.8
PRM-006317,SKU-0136,RET-001,2024-12-28,2025-01-03,TPR,15.0,132,74346.94,55.5
PRM-006318,SKU-0136,RET-014,2024-12-28,2025-01-03,TPR,15.0,17,10747.69,62.0
PRM-006319,SKU-0136,RET-008,2024-12-28,2025-01-03,TPR,15.0,32,17658.77,61.1
PRM-006320,SKU-0137,RET-008,2023-03-04,2023-03-10,Feature & Display,15.0,43,22322.36,56.7
PRM-006321,SKU-0137,RET-009,2023-03-04,2023-03-10,Feature & Display,15.0,126,66388.9,46.8
PRM-006322,SKU-0137,RET-001,2023-03-04,2023-03-10,Feature & Display,15.0,162,74946.51,41.7
PRM-006323,SKU-0137,RET-002,2023-03-04,2023-03-10,Feature & Display,15.0,68,35335.82,46.2
PRM-006324,SKU-0137,RET-009,2023-04-01,2023-04-07,TPR,30.0,267,108032.91,102.9
PRM-006325,SKU-0137,RET-001,2023-04-01,2023-04-07,TPR,30.0,310,112701.79,95.6
PRM-006326,SKU-0137,RET-001,2023-04-29,2023-05-05,TPR,15.0,254,138573.87,55.5
PRM-006327,SKU-0137,RET-009,2023-05-06,2023-05-12,TPR,20.0,214,102843.2,63.6
PRM-006328,SKU-0137,RET-014,2023-05-06,2023-05-12,TPR,20.0,31,12455.76,51.4
PRM-006329,SKU-0137,RET-002,2023-05-06,2023-05-12,TPR,20.0,119,64267.21,77.7
PRM-006330,SKU-0137,RET-008,2023-05-13,2023-05-19,Feature & Display,10.0,30,16122.05,34.3
PRM-006331,SKU-0137,RET-001,2023-05-13,2023-05-19,Feature & Display,10.0,124,61821.22,26.9
PRM-006332,SKU-0137,RET-009,2023-05-27,2023-06-02,TPR,20.0,208,111605.2,77.2
PRM-006333,SKU-0137,RET-014,2023-05-27,2023-06-02,TPR,20.0,25,11433.15,59.3
PRM-006334,SKU-0137,RET-002,2023-05-27,2023-06-02,TPR,20.0,93,50176.76,77.6
PRM-006335,SKU-0137,RET-001,2023-06-17,2023-06-23,Feature,30.0,351,150086.57,122.1
PRM-006336,SKU-0137,RET-002,2023-06-17,2023-06-23,Feature,30.0,122,50873.09,106.9
PRM-006337,SKU-0137,RET-009,2023-10-14,2023-10-20,TPR,25.0,211,106496.2,103.7
PRM-006338,SKU-0137,RET-001,2023-12-16,2023-12-22,TPR,20.0,404,206941.2,77.8
PRM-006339,SKU-0137,RET-002,2023-12-16,2023-12-22,TPR,20.0,104,45564.27,55.7
PRM-006340,SKU-0137,RET-009,2024-01-06,2024-01-12,Feature & Display,30.0,164,54991.12,82.8
PRM-006341,SKU-0137,RET-014,2024-01-06,2024-01-12,Feature & Display,30.0,28,10685.84,96.6
PRM-006342,SKU-0137,RET-001,2024-01-06,2024-01-12,Feature & Display,30.0,227,67535.23,78.0
PRM-006343,SKU-0137,RET-002,2024-01-06,2024-01-12,Feature & Display,30.0,73,21850.81,75.4
PRM-006344,SKU-0137,RET-009,2024-01-20,2024-01-26,Feature & Display,30.0,278,118250.81,110.7
PRM-006345,SKU-0137,RET-001,2024-01-20,2024-01-26,Feature & Display,30.0,372,124741.66,87.2
PRM-006346,SKU-0137,RET-008,2024-01-27,2024-02-02,Feature & Display,20.0,49,22579.12,72.6
PRM-006347,SKU-0137,RET-009,2024-01-27,2024-02-02,Feature & Display,20.0,150,63986.66,54.1
PRM-006348,SKU-0137,RET-014,2024-01-27,2024-02-02,Feature & Display,20.0,28,15755.16,83.4
PRM-006349,SKU-0137,RET-001,2024-01-27,2024-02-02,Feature & Display,20.0,197,97254.96,72.6
PRM-006350,SKU-0137,RET-008,2024-02-17,2024-02-23,Display,30.0,71,24670.55,98.7
PRM-006351,SKU-0137,RET-001,2024-02-17,2024-02-23,Display,30.0,325,105442.07,84.4
PRM-006352,SKU-0137,RET-008,2024-03-16,2024-03-22,Feature & Display,25.0,80,36001.83,103.7
PRM-006353,SKU-0137,RET-009,2024-03-16,2024-03-22,Feature & Display,25.0,256,100830.17,70.9
PRM-006354,SKU-0137,RET-014,2024-03-16,2024-03-22,Feature & Display,25.0,45,20106.92,83.6
PRM-006355,SKU-0137,RET-001,2024-03-16,2024-03-22,Feature & Display,25.0,428,197233.42,95.7
PRM-006356,SKU-0137,RET-008,2024-04-13,2024-04-19,TPR,15.0,49,26075.61,60.7
PRM-006357,SKU-0137,RET-009,2024-04-13,2024-04-19,TPR,15.0,181,103267.43,54.6
PRM-006358,SKU-0137,RET-014,2024-04-13,2024-04-19,TPR,15.0,17,8476.6,41.7
PRM-006359,SKU-0137,RET-002,2024-04-13,2024-04-19,TPR,15.0,51,23102.82,37.8
PRM-006360,SKU-0137,RET-014,2024-10-05,2024-10-11,Feature,20.0,38,18897.31,68.4
PRM-006361,SKU-0137,RET-002,2024-10-05,2024-10-11,Feature,20.0,90,42623.56,61.8
PRM-006362,SKU-0138,RET-009,2023-04-22,2023-04-28,TPR,10.0,103,54006.93,29.3
PRM-006363,SKU-0138,RET-001,2023-05-20,2023-05-26,TPR,30.0,294,114600.13,113.2
PRM-006364,SKU-0138,RET-001,2023-06-17,2023-06-23,TPR,25.0,375,152235.48,84.3
PRM-006365,SKU-0138,RET-014,2023-06-17,2023-06-23,TPR,25.0,42,17627.45,81.8
PRM-006366,SKU-0138,RET-007,2023-06-17,2023-06-23,TPR,25.0,134,56352.86,102.4
PRM-006367,SKU-0138,RET-001,2023-07-29,2023-08-04,TPR,15.0,192,88438.05,44.8
PRM-006368,SKU-0138,RET-014,2023-07-29,2023-08-04,TPR,15.0,18,7497.41,37.5
PRM-006369,SKU-0138,RET-008,2023-07-29,2023-08-04,TPR,15.0,46,22904.2,57.4
PRM-006370,SKU-0138,RET-007,2023-07-29,2023-08-04,TPR,15.0,67,31903.93,53.7
PRM-006371,SKU-0138,RET-007,2023-09-23,2023-09-29,TPR,20.0,86,39175.7,80.2
PRM-006372,SKU-0138,RET-009,2024-01-13,2024-01-19,Feature & Display,15.0,107,50073.43,42.6
PRM-006373,SKU-0138,RET-014,2024-01-20,2024-01-26,TPR,15.0,16,7130.77,39.2
PRM-006374,SKU-0138,RET-002,2024-01-20,2024-01-26,TPR,15.0,58,28964.18,46.6
PRM-006375,SKU-0138,RET-008,2024-01-20,2024-01-26,TPR,15.0,37,16890.0,50.2
PRM-006376,SKU-0138,RET-009,2024-01-20,2024-01-26,TPR,15.0,143,78410.94,56.2
PRM-006377,SKU-0138,RET-014,2024-01-27,2024-02-02,TPR,15.0,17,8135.04,44.6
PRM-006378,SKU-0138,RET-007,2024-01-27,2024-02-02,TPR,15.0,71,35578.13,60.7
PRM-006379,SKU-0138,RET-009,2024-01-27,2024-02-02,TPR,15.0,145,82513.54,61.0
PRM-006380,SKU-0138,RET-014,2024-06-01,2024-06-07,TPR,10.0,19,11516.69,40.4
PRM-006381,SKU-0138,RET-002,2024-06-01,2024-06-07,TPR,10.0,36,18050.94,26.9
PRM-006382,SKU-0138,RET-008,2024-06-01,2024-06-07,TPR,10.0,22,9703.72,26.6
PRM-006383,SKU-0138,RET-001,2024-06-15,2024-06-21,Feature,15.0,307,166258.1,61.3
PRM-006384,SKU-0138,RET-014,2024-06-15,2024-06-21,Feature,15.0,28,16098.9,62.3
PRM-006385,SKU-0138,RET-002,2024-06-15,2024-06-21,Feature,15.0,75,37631.68,47.6
PRM-006386,SKU-0138,RET-008,2024-06-15,2024-06-21,Feature,15.0,47,20044.23,43.3
PRM-006387,SKU-0138,RET-001,2024-10-05,2024-10-11,TPR,25.0,324,126884.34,80.1
PRM-006388,SKU-0138,RET-002,2024-10-05,2024-10-11,TPR,25.0,110,48529.38,88.8
PRM-006389,SKU-0138,RET-008,2024-10-05,2024-10-11,TPR,25.0,67,26319.48,89.4
PRM-006390,SKU-0139,RET-009,2023-01-21,2023-01-27,TPR,30.0,348,135129.93,102.7
PRM-006391,SKU-0139,RET-001,2023-01-21,2023-01-27,TPR,30.0,370,131256.2,97.3
PRM-006392,SKU-0139,RET-009,2023-03-18,2023-03-24,Feature,20.0,264,111956.63,56.2
PRM-006393,SKU-0139,RET-008,2023-05-06,2023-05-12,Feature & Display,30.0,88,22794.94,75.8
PRM-006394,SKU-0139,RET-009,2023-05-06,2023-05-12,Feature & Display,30.0,362,113322.63,80.8
PRM-006395,SKU-0139,RET-008,2023-05-20,2023-05-26,Feature,30.0,115,39169.95,100.2
PRM-006396,SKU-0139,RET-014,2023-05-20,2023-05-26,Feature,30.0,57,19181.69,87.1
PRM-006397,SKU-0139,RET-007,2023-05-20,2023-05-26,Feature,30.0,185,64941.59,106.8
PRM-006398,SKU-0139,RET-009,2023-07-29,2023-08-04,Feature,20.0,244,100807.62,54.6
PRM-006399,SKU-0139,RET-001,2023-07-29,2023-08-04,Feature,20.0,356,170747.19,74.1
PRM-006400,SKU-0139,RET-008,2024-02-24,2024-03-01,TPR,25.0,79,33583.5,99.3
PRM-006401,SKU-0139,RET-008,2024-06-08,2024-06-14,TPR,15.0,46,21484.78,49.8
PRM-006402,SKU-0139,RET-009,2024-06-08,2024-06-14,TPR,15.0,198,101916.83,48.4
PRM-006403,SKU-0139,RET-007,2024-06-08,2024-06-14,TPR,15.0,84,42354.56,59.9
PRM-006404,SKU-0139,RET-008,2024-07-13,2024-07-19,TPR,15.0,77,37972.02,56.2
PRM-006405,SKU-0139,RET-001,2024-07-13,2024-07-19,TPR,15.0,345,176443.39,52.7
PRM-006406,SKU-0139,RET-014,2024-07-13,2024-07-19,TPR,15.0,43,24364.06,57.6
PRM-006407,SKU-0139,RET-008,2024-09-14,2024-09-20,Feature,15.0,40,17098.02,43.1
PRM-006408,SKU-0139,RET-007,2024-09-14,2024-09-20,Feature,15.0,71,30260.05,44.0
PRM-006409,SKU-0140,RET-007,2023-03-25,2023-03-31,Feature,25.0,210,90789.62,104.1
PRM-006410,SKU-0140,RET-014,2023-08-26,2023-09-01,Display,25.0,67,32244.21,100.7
PRM-006411,SKU-0140,RET-001,2023-08-26,2023-09-01,Display,25.0,461,149349.03,63.1
PRM-006412,SKU-0140,RET-008,2023-08-26,2023-09-01,Display,25.0,105,44289.03,97.4
PRM-006413,SKU-0140,RET-007,2023-09-16,2023-09-22,Display,25.0,216,90506.17,97.8
PRM-006414,SKU-0140,RET-001,2023-09-16,2023-09-22,Display,25.0,536,200890.68,73.4
PRM-006415,SKU-0140,RET-008,2023-09-16,2023-09-22,Display,25.0,110,38816.95,73.5
PRM-006416,SKU-0140,RET-014,2023-11-04,2023-11-10,Feature & Display,30.0,81,25602.53,81.0
PRM-006417,SKU-0140,RET-008,2024-02-10,2024-02-16,TPR,30.0,135,49437.68,109.7
PRM-006418,SKU-0140,RET-007,2024-04-13,2024-04-19,Feature,25.0,198,79571.63,91.0
PRM-006419,SKU-0140,RET-001,2024-04-13,2024-04-19,Feature,25.0,557,187099.85,65.3
PRM-006420,SKU-0140,RET-002,2024-06-08,2024-06-14,TPR,30.0,244,87683.17,91.7
PRM-006421,SKU-0140,RET-014,2024-06-22,2024-06-28,TPR,30.0,59,18545.71,79.9
PRM-006422,SKU-0140,RET-007,2024-06-22,2024-06-28,TPR,30.0,188,61724.97,95.8
PRM-006423,SKU-0140,RET-008,2024-06-22,2024-06-28,TPR,30.0,131,48674.78,112.7
PRM-006424,SKU-0140,RET-014,2024-09-21,2024-09-27,Feature & Display,10.0,22,12109.43,30.7
PRM-006425,SKU-0140,RET-007,2024-09-21,2024-09-27,Feature & Display,10.0,70,35464.81,33.4
PRM-006426,SKU-0140,RET-008,2024-09-21,2024-09-27,Feature & Display,10.0,50,28125.21,41.3
PRM-006427,SKU-0140,RET-007,2024-10-05,2024-10-11,TPR,20.0,122,42119.22,51.0
PRM-006428,SKU-0140,RET-008,2024-10-05,2024-10-11,TPR,20.0,83,35651.74,66.5
PRM-006429,SKU-0140,RET-002,2024-10-05,2024-10-11,TPR,20.0,163,86366.03,80.3
PRM-006430,SKU-0140,RET-014,2024-10-12,2024-10-18,TPR,30.0,66,21520.16,83.0
PRM-006431,SKU-0140,RET-014,2024-10-26,2024-11-01,TPR,15.0,48,26449.58,53.0
PRM-006432,SKU-0140,RET-007,2024-10-26,2024-11-01,TPR,15.0,125,50746.09,40.6
PRM-006433,SKU-0140,RET-001,2024-10-26,2024-11-01,TPR,15.0,346,160718.19,43.8
PRM-006434,SKU-0140,RET-014,2024-12-21,2024-12-27,TPR,25.0,80,31340.54,72.4
PRM-006435,SKU-0141,RET-001,2023-07-01,2023-07-07,TPR,30.0,516,215264.18,122.5
PRM-006436,SKU-0141,RET-014,2023-07-01,2023-07-07,TPR,30.0,55,20428.46,96.0
PRM-006437,SKU-0141,RET-008,2023-07-01,2023-07-07,TPR,30.0,99,32350.57,93.9
PRM-006438,SKU-0141,RET-007,2023-07-01,2023-07-07,TPR,30.0,143,47629.34,97.5
PRM-006439,SKU-0141,RET-001,2023-10-07,2023-10-13,TPR,20.0,278,135010.96,73.8
PRM-006440,SKU-0141,RET-009,2023-10-07,2023-10-13,TPR,20.0,275,148636.09,83.1
PRM-006441,SKU-0141,RET-001,2024-01-06,2024-01-12,TPR,20.0,197,88602.41,64.5
PRM-006442,SKU-0141,RET-009,2024-01-06,2024-01-12,TPR,20.0,188,99945.9,80.4
PRM-006443,SKU-0141,RET-008,2024-01-06,2024-01-12,TPR,20.0,48,20073.07,64.1
PRM-006444,SKU-0141,RET-008,2024-04-06,2024-04-12,Feature,25.0,71,28688.37,90.4
PRM-006445,SKU-0141,RET-007,2024-04-06,2024-04-12,Feature,25.0,110,39853.59,77.5
PRM-006446,SKU-0141,RET-014,2024-06-08,2024-06-14,Feature & Display,10.0,18,11152.76,41.5
PRM-006447,SKU-0141,RET-009,2024-06-08,2024-06-14,Feature & Display,10.0,88,45754.1,27.8
PRM-006448,SKU-0141,RET-007,2024-06-08,2024-06-14,Feature & Display,10.0,34,15314.9,27.2
PRM-006449,SKU-0141,RET-001,2024-07-13,2024-07-19,Feature & Display,30.0,373,128306.63,92.5
PRM-006450,SKU-0141,RET-014,2024-07-13,2024-07-19,Feature & Display,30.0,45,19251.65,118.6
PRM-006451,SKU-0141,RET-009,2024-07-13,2024-07-19,Feature & Display,30.0,349,146206.1,112.8
PRM-006452,SKU-0141,RET-008,2024-07-13,2024-07-19,Feature & Display,30.0,82,28660.46,102.1
PRM-006453,SKU-0141,RET-007,2024-07-13,2024-07-19,Feature & Display,30.0,144,48690.05,99.6
PRM-006454,SKU-0141,RET-001,2024-07-20,2024-07-26,Display,10.0,96,47826.87,28.1
PRM-006455,SKU-0141,RET-007,2024-07-20,2024-07-26,Display,10.0,39,21302.2,39.5
PRM-006456,SKU-0141,RET-001,2024-08-31,2024-09-06,Display,10.0,93,46240.34,28.0
PRM-006457,SKU-0141,RET-014,2024-08-31,2024-09-06,Display,10.0,9,4871.5,28.3
PRM-006458,SKU-0141,RET-007,2024-09-21,2024-09-27,Feature,25.0,104,41314.48,89.2
PRM-006459,SKU-0141,RET-009,2024-12-07,2024-12-13,Feature & Display,10.0,147,77136.36,28.0
PRM-006460,SKU-0141,RET-008,2024-12-07,2024-12-13,Feature & Display,10.0,48,27220.21,41.9
PRM-006461,SKU-0141,RET-007,2024-12-07,2024-12-13,Feature & Display,10.0,73,37155.44,33.5
PRM-006462,SKU-0142,RET-002,2023-04-29,2023-05-05,Feature & Display,20.0,149,69692.81,66.0
PRM-006463,SKU-0142,RET-009,2023-04-29,2023-05-05,Feature & Display,20.0,323,165070.32,78.1
PRM-006464,SKU-0142,RET-001,2023-04-29,2023-05-05,Feature & Display,20.0,363,129517.98,50.0
PRM-006465,SKU-0142,RET-007,2023-06-24,2023-06-30,Feature & Display,15.0,68,28515.67,44.0
PRM-006466,SKU-0142,RET-002,2023-06-24,2023-06-30,Feature & Display,15.0,73,37658.52,50.5
PRM-006467,SKU-0142,RET-007,2023-08-05,2023-08-11,Display,25.0,155,55548.58,79.4
PRM-006468,SKU-0142,RET-001,2023-08-05,2023-08-11,Display,25.0,426,173871.0,85.6
PRM-006469,SKU-0142,RET-008,2023-08-05,2023-08-11,Display,25.0,92,35297.09,86.0
PRM-006470,SKU-0142,RET-002,2023-09-09,2023-09-15,Display,10.0,43,21862.45,27.7
PRM-006471,SKU-0142,RET-009,2023-09-09,2023-09-15,Display,10.0,142,87618.61,41.1
PRM-006472,SKU-0142,RET-014,2023-09-09,2023-09-15,Display,10.0,14,7192.12,29.8
PRM-006473,SKU-0142,RET-007,2023-12-16,2023-12-22,Feature & Display,20.0,161,73002.43,79.6
PRM-006474,SKU-0142,RET-009,2023-12-16,2023-12-22,Feature & Display,20.0,348,148356.57,57.7
PRM-006475,SKU-0142,RET-008,2023-12-16,2023-12-22,Feature & Display,20.0,96,38888.16,63.1
PRM-006476,SKU-0142,RET-014,2023-12-16,2023-12-22,Feature & Display,20.0,54,24760.01,64.9
PRM-006477,SKU-0142,RET-002,2024-01-06,2024-01-12,TPR,25.0,89,39858.07,91.1
PRM-006478,SKU-0142,RET-009,2024-01-06,2024-01-12,TPR,25.0,151,53065.09,66.4
PRM-006479,SKU-0142,RET-008,2024-01-06,2024-01-12,TPR,25.0,52,20930.54,94.6
PRM-006480,SKU-0142,RET-002,2024-02-10,2024-02-16,TPR,15.0,39,16916.64,38.4
PRM-006481,SKU-0142,RET-009,2024-02-10,2024-02-16,TPR,15.0,139,72963.93,51.6
PRM-006482,SKU-0142,RET-002,2024-04-06,2024-04-12,TPR,25.0,124,57466.29,97.3
PRM-006483,SKU-0142,RET-009,2024-04-06,2024-04-12,TPR,25.0,231,83750.58,68.6
PRM-006484,SKU-0142,RET-001,2024-04-06,2024-04-12,TPR,25.0,340,136549.06,83.2
PRM-006485,SKU-0142,RET-014,2024-04-06,2024-04-12,TPR,25.0,37,17959.2,104.5
PRM-006486,SKU-0142,RET-007,2024-06-29,2024-07-05,TPR,15.0,66,28949.43,47.6
PRM-006487,SKU-0142,RET-002,2024-06-29,2024-07-05,TPR,15.0,83,45746.63,56.8
PRM-006488,SKU-0142,RET-008,2024-06-29,2024-07-05,TPR,15.0,38,16020.51,42.6
PRM-006489,SKU-0142,RET-009,2024-07-20,2024-07-26,Display,25.0,284,129855.0,95.1
PRM-006490,SKU-0142,RET-001,2024-07-20,2024-07-26,Display,25.0,370,128619.57,69.4
PRM-006491,SKU-0142,RET-008,2024-10-12,2024-10-18,TPR,30.0,82,27872.26,101.7
PRM-006492,SKU-0142,RET-007,2024-11-09,2024-11-15,Display,15.0,67,28591.84,44.9
PRM-006493,SKU-0142,RET-001,2024-11-09,2024-11-15,Display,15.0,295,160533.97,62.2
PRM-006494,SKU-0142,RET-014,2024-11-09,2024-11-15,Display,15.0,26,12335.23,43.6
PRM-006495,SKU-0142,RET-009,2024-12-07,2024-12-13,TPR,15.0,198,106700.56,54.0
PRM-006496,SKU-0142,RET-008,2024-12-07,2024-12-13,TPR,15.0,62,30534.54,57.3
PRM-006497,SKU-0142,RET-014,2024-12-07,2024-12-13,TPR,15.0,29,15235.81,50.2
PRM-006498,SKU-0143,RET-007,2023-03-25,2023-03-31,Feature & Display,20.0,124,47419.8,53.6
PRM-006499,SKU-0143,RET-001,2023-03-25,2023-03-31,Feature & Display,20.0,350,137394.9,50.8
PRM-006500,SKU-0143,RET-007,2023-08-12,2023-08-18,TPR,10.0,34,15321.37,25.3
PRM-006501,SKU-0143,RET-009,2023-08-12,2023-08-18,TPR,10.0,134,88789.57,40.2
PRM-006502,SKU-0143,RET-007,2023-09-02,2023-09-08,TPR,25.0,120,51437.35,92.3
PRM-006503,SKU-0143,RET-014,2023-09-02,2023-09-08,TPR,25.0,43,20883.69,91.0
PRM-006504,SKU-0143,RET-001,2023-09-02,2023-09-08,TPR,25.0,307,106107.58,63.7
PRM-006505,SKU-0143,RET-007,2023-09-09,2023-09-15,Feature,30.0,99,26802.6,75.2
PRM-006506,SKU-0143,RET-007,2023-09-23,2023-09-29,TPR,15.0,57,23842.69,39.3
PRM-006507,SKU-0143,RET-009,2023-09-23,2023-09-29,TPR,15.0,203,125293.95,61.9
PRM-006508,SKU-0143,RET-014,2023-09-23,2023-09-29,TPR,15.0,25,15361.04,61.0
PRM-006509,SKU-0143,RET-002,2023-09-23,2023-09-29,TPR,15.0,68,35265.71,44.0
PRM-006510,SKU-0143,RET-007,2023-10-21,2023-10-27,Feature & Display,25.0,116,41266.99,70.8
PRM-006511,SKU-0143,RET-002,2023-12-09,2023-12-15,Feature,25.0,200,93082.77,85.6
PRM-006512,SKU-0143,RET-009,2024-06-15,2024-06-21,TPR,10.0,131,77216.54,31.2
PRM-006513,SKU-0143,RET-014,2024-06-15,2024-06-21,TPR,10.0,21,14034.27,40.7
PRM-006514,SKU-0143,RET-007,2024-12-07,2024-12-13,Feature & Display,20.0,140,68371.51,79.2
PRM-006515,SKU-0144,RET-008,2023-02-25,2023-03-03,TPR,30.0,40,11374.0,76.4
PRM-006516,SKU-0144,RET-014,2023-02-25,2023-03-03,TPR,30.0,26,9839.19,91.7
PRM-006517,SKU-0144,RET-007,2023-07-29,2023-08-04,Feature & Display,20.0,78,38973.39,80.4
PRM-006518,SKU-0144,RET-014,2023-07-29,2023-08-04,Feature & Display,20.0,24,12951.49,71.2
PRM-006519,SKU-0144,RET-009,2023-12-23,2023-12-29,TPR,20.0,235,121898.95,67.2
PRM-006520,SKU-0144,RET-001,2023-12-23,2023-12-29,TPR,20.0,227,89331.38,50.1
PRM-006521,SKU-0144,RET-009,2024-02-24,2024-03-01,TPR,10.0,80,51099.9,35.9
PRM-006522,SKU-0144,RET-007,2024-02-24,2024-03-01,TPR,10.0,22,9959.28,25.2
PRM-006523,SKU-0144,RET-009,2024-04-20,2024-04-26,TPR,20.0,188,107237.85,80.8
PRM-006524,SKU-0144,RET-002,2024-04-20,2024-04-26,TPR,20.0,74,42203.83,80.0
PRM-006525,SKU-0144,RET-014,2024-04-20,2024-04-26,TPR,20.0,21,9524.34,56.8
PRM-006526,SKU-0144,RET-009,2024-05-04,2024-05-10,TPR,10.0,80,45387.89,28.4
PRM-006527,SKU-0144,RET-008,2024-05-04,2024-05-10,TPR,10.0,22,10703.25,27.8
PRM-006528,SKU-0144,RET-002,2024-05-04,2024-05-10,TPR,10.0,35,18492.67,25.8
PRM-006529,SKU-0144,RET-007,2024-05-04,2024-05-10,TPR,10.0,29,14277.66,27.6
PRM-006530,SKU-0144,RET-014,2024-05-04,2024-05-10,TPR,10.0,12,7645.37,34.8
PRM-006531,SKU-0144,RET-001,2024-05-04,2024-05-10,TPR,10.0,120,76481.28,39.8
PRM-006532,SKU-0144,RET-009,2024-07-27,2024-08-02,TPR,30.0,223,82887.11,88.2
PRM-006533,SKU-0144,RET-002,2024-07-27,2024-08-02,TPR,30.0,125,58351.53,121.8
PRM-006534,SKU-0144,RET-007,2024-07-27,2024-08-02,TPR,30.0,121,43728.16,99.6
PRM-006535,SKU-0144,RET-009,2024-09-14,2024-09-20,Feature,20.0,184,100104.96,73.2
PRM-006536,SKU-0144,RET-001,2024-09-14,2024-09-20,Feature,20.0,173,78067.93,58.9
PRM-006537,SKU-0144,RET-002,2024-10-05,2024-10-11,TPR,30.0,96,29904.17,75.3
PRM-006538,SKU-0144,RET-007,2024-10-05,2024-10-11,TPR,30.0,98,40653.23,122.1
PRM-006539,SKU-0144,RET-001,2024-11-02,2024-11-08,TPR,30.0,330,149190.93,125.7
PRM-006540,SKU-0145,RET-009,2023-02-11,2023-02-17,TPR,25.0,602,16395.7,82.2
PRM-006541,SKU-0145,RET-002,2023-02-11,2023-02-17,TPR,25.0,249,6849.75,83.5
PRM-006542,SKU-0145,RET-007,2023-02-18,2023-02-24,TPR,10.0,93,2756.15,28.9
PRM-006543,SKU-0145,RET-001,2023-04-29,2023-05-05,Feature & Display,20.0,742,20829.79,63.2
