batch_id,product_id,batch_number,manufacturing_date,release_date,expiry_date,batch_size,batch_size_unit,site_id,manufacturing_line,batch_status,disposition_date
BATCH-01636,7,BN-07-240818-52,2024-08-18,2024-09-02,2026-09-02,12422.0,units,SITE-AP-01,Line-1,Released,2024-09-02
BATCH-01637,2,BN-02-240902-53,2024-09-02,2024-09-22,2026-09-22,45243.0,units,SITE-AP-01,Line-3,Released,2024-09-22
BATCH-01638,7,BN-07-240906-54,2024-09-06,2024-09-21,2026-09-21,49478.0,L,SITE-AP-01,Line-4,Released,2024-09-26
BATCH-01639,8,BN-08-240903-55,2024-09-03,2024-10-05,2026-10-05,16736.0,kg,SITE-US-01,Line-2,Released,2024-10-09
BATCH-01640,6,BN-06-240904-56,2024-09-04,2024-10-18,2026-10-18,28500.0,kg,SITE-AP-01,Line-2,Released,2024-10-19
BATCH-01641,6,BN-06-240906-57,2024-09-06,2024-09-22,2026-09-22,26099.0,units,SITE-EU-01,Line-4,Released,2024-09-25
BATCH-01642,1,BN-01-240906-58,2024-09-06,2024-09-23,2026-09-23,16758.0,kg,SITE-US-01,Line-4,Released,2024-09-25
BATCH-01643,3,BN-03-240820-59,2024-08-20,2024-09-26,2026-09-26,17379.0,kg,SITE-AP-01,Line-4,Released,2024-09-29
BATCH-01644,1,BN-01-240825-60,2024-08-25,2024-10-04,2026-10-04,17123.0,kg,SITE-AP-01,Line-3,Released,2024-10-06
BATCH-01645,1,BN-01-240829-61,2024-08-29,2024-10-01,2026-10-01,40331.0,L,SITE-AP-01,Line-1,Released,2024-10-05
BATCH-01646,1,BN-01-240907-62,2024-09-07,2024-10-21,2026-10-21,14356.0,L,SITE-AP-01,Line-4,Released,2024-10-25
BATCH-01647,8,BN-08-240818-63,2024-08-18,2024-09-12,2026-09-12,7732.0,kg,SITE-EU-01,Line-1,Released,2024-09-15
BATCH-01648,8,BN-08-240903-64,2024-09-03,2024-09-24,2026-09-24,46186.0,units,SITE-EU-01,Line-1,Released,2024-09-26
BATCH-01649,7,BN-07-240826-65,2024-08-26,2024-09-20,2026-09-20,26314.0,kg,SITE-AP-01,Line-2,Released,2024-09-23
BATCH-01650,8,BN-08-240824-66,2024-08-24,2024-09-11,2026-09-11,15900.0,units,SITE-AP-01,Line-1,Released,2024-09-12
BATCH-01651,4,BN-04-240906-67,2024-09-06,2024-10-08,2026-10-08,28478.0,units,SITE-AP-01,Line-3,Released,2024-10-11
BATCH-01652,2,BN-02-240818-68,2024-08-18,2024-09-16,2026-09-16,39042.0,kg,SITE-EU-01,Line-3,Released,2024-09-21
BATCH-01653,8,BN-08-240903-69,2024-09-03,2024-10-14,2026-10-14,18931.0,L,SITE-AP-01,Line-1,Released,2024-10-17
BATCH-01654,8,BN-08-240830-70,2024-08-30,2024-10-01,2026-10-01,33423.0,kg,SITE-US-01,Line-3,Released,2024-10-03
BATCH-01655,8,BN-08-240914-71,2024-09-14,2024-09-30,2026-09-30,40490.0,units,SITE-EU-01,Line-3,Released,2024-10-02
BATCH-01656,7,BN-07-240823-72,2024-08-23,2024-09-24,2026-09-24,43946.0,units,SITE-AP-01,Line-1,Released,2024-09-29
BATCH-01657,4,BN-04-240830-73,2024-08-30,2024-10-02,2026-10-02,17590.0,L,SITE-US-01,Line-1,Released,2024-10-03
BATCH-01658,1,BN-01-240829-74,2024-08-29,2024-09-27,2026-09-27,27544.0,kg,SITE-AP-01,Line-3,Released,2024-09-29
BATCH-01659,2,BN-02-240901-75,2024-09-01,2024-09-18,2026-09-18,20297.0,L,SITE-AP-01,Line-1,Released,2024-09-20
BATCH-01660,2,BN-02-240824-76,2024-08-24,2024-09-20,2026-09-20,42077.0,kg,SITE-US-01,Line-3,Released,2024-09-24
BATCH-01661,7,BN-07-240821-77,2024-08-21,2024-09-29,2026-09-29,41302.0,kg,SITE-EU-01,Line-1,Released,2024-09-29
BATCH-01662,6,BN-06-240901-78,2024-09-01,2024-10-14,2026-10-14,40432.0,units,SITE-AP-01,Line-1,Released,2024-10-18
BATCH-01663,2,BN-02-240905-79,2024-09-05,2024-09-24,2026-09-24,13910.0,kg,SITE-US-01,Line-2,Released,2024-09-27
BATCH-01664,3,BN-03-240825-80,2024-08-25,2024-09-10,2026-09-10,43467.0,units,SITE-AP-01,Line-1,Released,2024-09-10
BATCH-01665,8,BN-08-240903-81,2024-09-03,2024-10-18,2026-10-18,19735.0,L,SITE-AP-01,Line-1,Released,2024-10-21
BATCH-01666,8,BN-08-240831-82,2024-08-31,2024-09-14,2026-09-14,13317.0,kg,SITE-AP-01,Line-1,Released,2024-09-18
BATCH-01667,3,BN-03-240911-83,2024-09-11,2024-10-21,2026-10-21,10756.0,units,SITE-US-01,Line-1,Released,2024-10-22
BATCH-01668,4,BN-04-240828-84,2024-08-28,2024-10-11,2026-10-11,27381.0,units,SITE-AP-01,Line-3,Released,2024-10-15
BATCH-01669,7,BN-07-240831-85,2024-08-31,2024-09-14,2026-09-14,35605.0,L,SITE-US-01,Line-3,Released,2024-09-18
BATCH-01670,2,BN-02-240915-86,2024-09-15,2024-10-02,2026-10-02,32166.0,kg,SITE-EU-01,Line-3,Released,2024-10-02
BATCH-01671,3,BN-03-240825-87,2024-08-25,2024-09-22,2026-09-22,26481.0,kg,SITE-AP-01,Line-2,Released,2024-09-25
BATCH-01672,2,BN-02-240913-88,2024-09-13,2024-10-07,2026-10-07,32296.0,units,SITE-US-01,Line-2,Released,2024-10-07
BATCH-01673,4,BN-04-240826-89,2024-08-26,2024-09-30,2026-09-30,8454.0,L,SITE-US-01,Line-1,Released,2024-10-05
BATCH-01674,8,BN-08-240910-90,2024-09-10,2024-10-12,2026-10-12,29125.0,units,SITE-AP-01,Line-1,Released,2024-10-14
BATCH-01675,1,BN-01-240911-91,2024-09-11,2024-10-16,2026-10-16,47102.0,L,SITE-AP-01,Line-4,Released,2024-10-21
BATCH-01676,6,BN-06-240909-92,2024-09-09,2024-09-29,2026-09-29,10795.0,kg,SITE-US-01,Line-1,Released,2024-09-30
BATCH-01677,6,BN-06-240915-93,2024-09-15,2024-10-12,2026-10-12,22902.0,units,SITE-US-01,Line-1,Released,2024-10-12
BATCH-01678,2,BN-02-240908-94,2024-09-08,2024-10-21,2026-10-21,47314.0,kg,SITE-EU-01,Line-1,Released,2024-10-22
BATCH-01679,3,BN-03-240915-95,2024-09-15,2024-10-20,2026-10-20,41783.0,units,SITE-US-01,Line-2,Released,2024-10-23
BATCH-01680,1,BN-01-240902-96,2024-09-02,2024-10-17,2026-10-17,30262.0,kg,SITE-AP-01,Line-2,Released,2024-10-21
BATCH-01681,3,BN-03-240910-97,2024-09-10,2024-09-26,2026-09-26,18680.0,units,SITE-EU-01,Line-1,Released,2024-09-30
BATCH-01682,8,BN-08-240824-98,2024-08-24,2024-09-28,2026-09-28,26460.0,units,SITE-EU-01,Line-2,Released,2024-10-01
BATCH-01683,2,BN-02-240825-00,2024-08-25,2024-10-01,2026-10-01,10586.0,kg,SITE-US-01,Line-3,Released,2024-10-04
BATCH-01684,7,BN-07-240818-01,2024-08-18,2024-09-04,2026-09-04,49694.0,units,SITE-AP-01,Line-1,Released,2024-09-06
BATCH-01685,2,BN-02-240917-02,2024-09-17,,,31230.0,kg,SITE-AP-01,Line-4,On Hold,2024-11-02
BATCH-01686,6,BN-06-241006-03,2024-10-06,2024-11-15,2026-11-15,30772.0,L,SITE-AP-01,Line-3,Released,2024-11-19
BATCH-01687,6,BN-06-241011-04,2024-10-11,2024-11-23,2026-11-23,28500.0,kg,SITE-AP-01,Line-3,Released,2024-11-27
BATCH-01688,7,BN-07-241005-05,2024-10-05,2024-11-03,2026-11-03,30440.0,L,SITE-EU-01,Line-1,Released,2024-11-07
BATCH-01689,6,BN-06-241006-06,2024-10-06,2024-11-01,2026-11-01,45074.0,kg,SITE-EU-01,Line-2,Released,2024-11-02
BATCH-01690,8,BN-08-240921-07,2024-09-21,2024-11-01,2026-11-01,30193.0,kg,SITE-EU-01,Line-4,Released,2024-11-05
BATCH-01691,1,BN-01-241004-08,2024-10-04,2024-11-17,2026-11-17,33811.0,L,SITE-AP-01,Line-4,Released,2024-11-17
BATCH-01692,4,BN-04-240922-09,2024-09-22,2024-10-19,2026-10-19,47436.0,units,SITE-AP-01,Line-2,Released,2024-10-23
BATCH-01693,2,BN-02-240927-10,2024-09-27,2024-11-03,2026-11-03,45433.0,units,SITE-AP-01,Line-2,Released,2024-11-08
BATCH-01694,8,BN-08-240917-11,2024-09-17,2024-10-19,2026-10-19,45376.0,L,SITE-AP-01,Line-1,Released,2024-10-20
BATCH-01695,6,BN-06-241006-12,2024-10-06,2024-11-16,2026-11-16,29716.0,kg,SITE-AP-01,Line-4,Released,2024-11-20
BATCH-01696,6,BN-06-241008-13,2024-10-08,2024-10-31,2026-10-31,16972.0,units,SITE-EU-01,Line-4,Released,2024-11-04
BATCH-01697,3,BN-03-240930-14,2024-09-30,2024-10-18,2026-10-18,14748.0,units,SITE-EU-01,Line-4,Released,2024-10-21
BATCH-01698,7,BN-07-241013-15,2024-10-13,2024-11-05,2026-11-05,41325.0,L,SITE-US-01,Line-3,Released,2024-11-05
BATCH-01699,8,BN-08-240923-16,2024-09-23,2024-10-24,2026-10-24,11703.0,units,SITE-EU-01,Line-3,Released,2024-10-28
BATCH-01700,7,BN-07-241015-17,2024-10-15,2024-10-31,2026-10-31,42464.0,kg,SITE-EU-01,Line-4,Released,2024-11-01
BATCH-01701,1,BN-01-241008-18,2024-10-08,2024-11-18,2026-11-18,45830.0,L,SITE-US-01,Line-1,Released,2024-11-18
BATCH-01702,8,BN-08-241011-19,2024-10-11,2024-11-18,2026-11-18,8378.0,units,SITE-US-01,Line-2,Released,2024-11-22
BATCH-01703,8,BN-08-241013-20,2024-10-13,2024-10-28,2026-10-28,7980.0,units,SITE-EU-01,Line-1,Released,2024-11-01
BATCH-01704,3,BN-03-240919-21,2024-09-19,2024-10-21,2026-10-21,8292.0,units,SITE-AP-01,Line-3,Released,2024-10-21
BATCH-01705,4,BN-04-241011-22,2024-10-11,2024-11-05,2026-11-05,28481.0,units,SITE-EU-01,Line-4,Released,2024-11-10
BATCH-01706,7,BN-07-240921-23,2024-09-21,2024-10-08,2026-10-08,14923.0,L,SITE-EU-01,Line-3,Released,2024-10-08
BATCH-01707,4,BN-04-241001-24,2024-10-01,2024-11-02,2026-11-02,7618.0,L,SITE-EU-01,Line-2,Released,2024-11-07
BATCH-01708,8,BN-08-241014-25,2024-10-14,2024-11-23,2026-11-23,31834.0,L,SITE-EU-01,Line-1,Released,2024-11-27
BATCH-01709,7,BN-07-241014-26,2024-10-14,2024-11-28,2026-11-28,42170.0,L,SITE-US-01,Line-1,Released,2024-11-29
BATCH-01710,7,BN-07-241006-27,2024-10-06,2024-10-24,2026-10-24,16860.0,L,SITE-AP-01,Line-3,Released,2024-10-24
BATCH-01711,2,BN-02-240923-28,2024-09-23,2024-11-05,2026-11-05,47176.0,L,SITE-US-01,Line-3,Released,2024-11-10
BATCH-01712,2,BN-02-240928-29,2024-09-28,2024-11-06,2026-11-06,29511.0,kg,SITE-US-01,Line-4,Released,2024-11-06
BATCH-01713,8,BN-08-241015-30,2024-10-15,2024-11-08,2026-11-08,8537.0,kg,SITE-US-01,Line-1,Released,2024-11-11
BATCH-01714,2,BN-02-241011-31,2024-10-11,2024-11-21,2026-11-21,28098.0,units,SITE-US-01,Line-3,Released,2024-11-22
BATCH-01715,4,BN-04-241004-32,2024-10-04,2024-11-09,2026-11-09,13567.0,L,SITE-EU-01,Line-1,Released,2024-11-14
BATCH-01716,3,BN-03-240926-33,2024-09-26,2024-10-26,2026-10-26,37669.0,kg,SITE-AP-01,Line-3,Released,2024-10-26
BATCH-01717,8,BN-08-240929-34,2024-09-29,2024-10-31,2026-10-31,48789.0,kg,SITE-US-01,Line-4,Released,2024-11-02
BATCH-01718,1,BN-01-240924-35,2024-09-24,2024-11-05,2026-11-05,16256.0,kg,SITE-EU-01,Line-4,Released,2024-11-08
BATCH-01719,1,BN-01-240921-36,2024-09-21,2024-11-03,2026-11-03,27485.0,units,SITE-AP-01,Line-2,Released,2024-11-04
BATCH-01720,1,BN-01-241013-37,2024-10-13,2024-11-06,2026-11-06,44518.0,units,SITE-US-01,Line-2,Released,2024-11-06
BATCH-01721,2,BN-02-240925-38,2024-09-25,2024-11-04,2026-11-04,29576.0,units,SITE-AP-01,Line-4,Released,2024-11-09
BATCH-01722,6,BN-06-241001-39,2024-10-01,2024-10-29,2026-10-29,43996.0,kg,SITE-AP-01,Line-2,Released,2024-10-29
BATCH-01723,2,BN-02-241004-40,2024-10-04,2024-11-07,2026-11-07,20231.0,units,SITE-AP-01,Line-4,Released,2024-11-12
BATCH-01724,4,BN-04-241012-41,2024-10-12,2024-11-22,2026-11-22,46720.0,kg,SITE-US-01,Line-4,Released,2024-11-25
BATCH-01725,1,BN-01-240929-42,2024-09-29,2024-11-13,2026-11-13,23229.0,kg,SITE-AP-01,Line-1,Released,2024-11-15
BATCH-01726,4,BN-04-241004-43,2024-10-04,2024-10-27,2026-10-27,42831.0,kg,SITE-US-01,Line-2,Released,2024-11-01
BATCH-01727,3,BN-03-241008-44,2024-10-08,2024-11-01,2026-11-01,22701.0,units,SITE-EU-01,Line-3,Released,2024-11-01
BATCH-01728,6,BN-06-241001-45,2024-10-01,2024-10-21,2026-10-21,23222.0,kg,SITE-EU-01,Line-1,Released,2024-10-25
BATCH-01729,8,BN-08-240922-46,2024-09-22,2024-10-10,2026-10-10,11243.0,units,SITE-AP-01,Line-4,Released,2024-10-13
BATCH-01730,1,BN-01-241004-47,2024-10-04,2024-11-04,2026-11-04,33055.0,units,SITE-AP-01,Line-3,Released,2024-11-08
BATCH-01731,2,BN-02-240921-48,2024-09-21,2024-10-07,2026-10-07,40927.0,units,SITE-US-01,Line-2,Released,2024-10-12
BATCH-01732,4,BN-04-241010-49,2024-10-10,2024-11-09,2026-11-09,18134.0,kg,SITE-AP-01,Line-3,Released,2024-11-13
BATCH-01733,8,BN-08-241010-50,2024-10-10,2024-10-28,2026-10-28,17760.0,L,SITE-EU-01,Line-4,Released,2024-10-28
BATCH-01734,3,BN-03-241022-51,2024-10-22,2024-11-20,2026-11-20,23074.0,L,SITE-US-01,Line-4,Released,2024-11-21
BATCH-01735,8,BN-08-241107-52,2024-11-07,2024-12-02,2026-12-02,32701.0,L,SITE-AP-01,Line-4,Released,2024-12-02
BATCH-01736,1,BN-01-241109-53,2024-11-09,2024-12-22,2026-12-22,28949.0,L,SITE-AP-01,Line-2,Released,2024-12-26
BATCH-01737,4,BN-04-241102-54,2024-11-02,2024-12-17,2026-12-17,11926.0,kg,SITE-AP-01,Line-3,Released,2024-12-21
BATCH-01738,2,BN-02-241101-55,2024-11-01,2024-11-17,2026-11-17,28946.0,units,SITE-AP-01,Line-1,Released,2024-11-20
BATCH-01739,2,BN-02-241107-56,2024-11-07,2024-12-06,2026-12-06,36298.0,kg,SITE-AP-01,Line-3,Released,2024-12-09
BATCH-01740,7,BN-07-241105-57,2024-11-05,2024-12-10,2026-12-10,30614.0,kg,SITE-EU-01,Line-1,Released,2024-12-11
BATCH-01741,6,BN-06-241022-58,2024-10-22,2024-11-26,2026-11-26,17075.0,kg,SITE-EU-01,Line-4,Released,2024-11-29
BATCH-01742,4,BN-04-241023-59,2024-10-23,2024-11-14,2026-11-14,41685.0,L,SITE-AP-01,Line-2,Released,2024-11-19
BATCH-01743,7,BN-07-241021-60,2024-10-21,2024-11-21,2026-11-21,42364.0,kg,SITE-US-01,Line-2,Released,2024-11-25
BATCH-01744,1,BN-01-241027-61,2024-10-27,2024-12-05,2026-12-05,8582.0,units,SITE-AP-01,Line-3,Released,2024-12-06
BATCH-01745,8,BN-08-241027-62,2024-10-27,2024-12-10,2026-12-10,47526.0,L,SITE-AP-01,Line-2,Released,2024-12-14
BATCH-01746,4,BN-04-241104-63,2024-11-04,2024-12-02,2026-12-02,15002.0,units,SITE-US-01,Line-3,Released,2024-12-02
BATCH-01747,8,BN-08-241102-64,2024-11-02,2024-11-22,2026-11-22,22605.0,L,SITE-US-01,Line-1,Released,2024-11-27
BATCH-01748,6,BN-06-241025-65,2024-10-25,2024-12-02,2026-12-02,30141.0,kg,SITE-EU-01,Line-3,Released,2024-12-05
BATCH-01749,3,BN-03-241112-66,2024-11-12,2024-12-12,2026-12-12,13737.0,units,SITE-AP-01,Line-1,Released,2024-12-17
BATCH-01750,8,BN-08-241104-67,2024-11-04,2024-11-22,2026-11-22,10094.0,L,SITE-AP-01,Line-4,Released,2024-11-23
BATCH-01751,2,BN-02-241102-68,2024-11-02,2024-12-07,2026-12-07,17111.0,kg,SITE-US-01,Line-1,Released,2024-12-09
BATCH-01752,4,BN-04-241026-69,2024-10-26,2024-11-14,2026-11-14,25415.0,L,SITE-US-01,Line-3,Released,2024-11-15
BATCH-01753,2,BN-02-241109-70,2024-11-09,2024-12-04,2026-12-04,44874.0,L,SITE-US-01,Line-4,Released,2024-12-09
BATCH-01754,1,BN-01-241024-71,2024-10-24,2024-12-04,2026-12-04,19279.0,kg,SITE-AP-01,Line-3,Released,2024-12-05
BATCH-01755,8,BN-08-241106-72,2024-11-06,2024-11-26,2026-11-26,39639.0,kg,SITE-AP-01,Line-1,Released,2024-11-28
BATCH-01756,4,BN-04-241029-73,2024-10-29,2024-11-19,2026-11-19,28567.0,units,SITE-US-01,Line-1,Released,2024-11-23
BATCH-01757,8,BN-08-241021-74,2024-10-21,2024-12-04,2026-12-04,21244.0,kg,SITE-AP-01,Line-3,Released,2024-12-07
BATCH-01758,2,BN-02-241027-75,2024-10-27,2024-12-07,2026-12-07,48000.0,units,SITE-US-01,Line-4,Released,2024-12-10
BATCH-01759,4,BN-04-241025-76,2024-10-25,2024-11-27,2026-11-27,11220.0,units,SITE-AP-01,Line-3,Released,2024-12-01
BATCH-01760,7,BN-07-241114-77,2024-11-14,2024-12-15,2026-12-15,20279.0,units,SITE-EU-01,Line-4,Released,2024-12-17
BATCH-01761,8,BN-08-241108-78,2024-11-08,2024-12-10,2026-12-10,10800.0,units,SITE-EU-01,Line-1,Released,2024-12-10
BATCH-01762,4,BN-04-241027-79,2024-10-27,2024-11-11,2026-11-11,43296.0,kg,SITE-AP-01,Line-1,Released,2024-11-12
BATCH-01763,3,BN-03-241106-80,2024-11-06,2024-12-04,2026-12-04,44528.0,kg,SITE-EU-01,Line-2,Released,2024-12-05
BATCH-01764,8,BN-08-241114-81,2024-11-14,2024-12-05,2026-12-05,44082.0,kg,SITE-AP-01,Line-2,Released,2024-12-05
BATCH-01765,3,BN-03-241101-82,2024-11-01,2024-11-17,2026-11-17,33504.0,L,SITE-EU-01,Line-2,Released,2024-11-22
BATCH-01766,3,BN-03-241026-83,2024-10-26,2024-11-27,2026-11-27,28616.0,L,SITE-US-01,Line-4,Released,2024-12-01
BATCH-01767,7,BN-07-241101-84,2024-11-01,2024-11-24,2026-11-24,43265.0,kg,SITE-AP-01,Line-4,Released,2024-11-27
BATCH-01768,8,BN-08-241031-85,2024-10-31,2024-12-02,2026-12-02,11737.0,kg,SITE-AP-01,Line-2,Released,2024-12-04
BATCH-01769,7,BN-07-241108-86,2024-11-08,2024-12-02,2026-12-02,17956.0,kg,SITE-AP-01,Line-2,Released,2024-12-03
BATCH-01770,6,BN-06-241111-87,2024-11-11,2024-12-01,2026-12-01,13569.0,kg,SITE-AP-01,Line-2,Released,2024-12-02
BATCH-01771,2,BN-02-241114-88,2024-11-14,2024-11-28,2026-11-28,33083.0,kg,SITE-AP-01,Line-4,Released,2024-12-03
BATCH-01772,1,BN-01-241102-89,2024-11-02,2024-12-01,2026-12-01,27029.0,kg,SITE-US-01,Line-4,Released,2024-12-03
BATCH-01773,6,BN-06-241022-90,2024-10-22,2024-12-05,2026-12-05,36778.0,units,SITE-US-01,Line-4,Released,2024-12-06
BATCH-01774,3,BN-03-241101-91,2024-11-01,2024-12-14,2026-12-14,38607.0,L,SITE-US-01,Line-3,Released,2024-12-17
BATCH-01775,4,BN-04-241021-92,2024-10-21,2024-11-06,2026-11-06,32838.0,units,SITE-US-01,Line-4,Released,2024-11-09
BATCH-01776,6,BN-06-241024-93,2024-10-24,2024-11-13,2026-11-13,29722.0,kg,SITE-AP-01,Line-4,Released,2024-11-13
BATCH-01777,4,BN-04-241022-94,2024-10-22,2024-11-09,2026-11-09,14678.0,L,SITE-AP-01,Line-2,Released,2024-11-13
BATCH-01778,6,BN-06-241022-95,2024-10-22,2024-11-06,2026-11-06,12764.0,units,SITE-AP-01,Line-2,Released,2024-11-11
BATCH-01779,2,BN-02-241020-96,2024-10-20,2024-11-30,2026-11-30,34576.0,units,SITE-EU-01,Line-1,Released,2024-12-05
BATCH-01780,2,BN-02-241103-97,2024-11-03,2024-11-26,2026-11-26,12495.0,units,SITE-EU-01,Line-3,Released,2024-12-01
BATCH-01781,8,BN-08-241104-98,2024-11-04,2024-12-01,2026-12-01,47286.0,L,SITE-US-01,Line-4,Released,2024-12-01
BATCH-01782,7,BN-07-241106-00,2024-11-06,2024-12-19,2026-12-19,44713.0,kg,SITE-EU-01,Line-2,Released,2024-12-22
BATCH-01783,2,BN-02-241017-01,2024-10-17,2024-11-21,2026-11-21,16425.0,L,SITE-EU-01,Line-1,Released,2024-11-22
BATCH-01784,6,BN-06-241112-02,2024-11-12,2024-12-24,2026-12-24,30697.0,L,SITE-EU-01,Line-1,Released,2024-12-25
BATCH-01785,3,BN-03-241024-03,2024-10-24,2024-12-06,2026-12-06,45980.0,units,SITE-US-01,Line-1,Released,2024-12-07
BATCH-01786,7,BN-07-241114-04,2024-11-14,2024-12-18,2026-12-18,47806.0,units,SITE-EU-01,Line-2,Released,2024-12-19
BATCH-01787,1,BN-01-241111-05,2024-11-11,2024-12-01,2026-12-01,21394.0,units,SITE-US-01,Line-1,Released,2024-12-05
BATCH-01788,2,BN-02-241018-06,2024-10-18,2024-11-03,2026-11-03,29939.0,units,SITE-US-01,Line-4,Released,2024-11-07
BATCH-01789,6,BN-06-241113-07,2024-11-13,2024-12-25,2026-12-25,14476.0,units,SITE-AP-01,Line-3,Released,2024-12-30
BATCH-01790,3,BN-03-241022-08,2024-10-22,2024-11-20,2026-11-20,22746.0,kg,SITE-AP-01,Line-1,Released,2024-11-21
BATCH-01791,3,BN-03-241026-09,2024-10-26,2024-11-24,2026-11-24,34043.0,units,SITE-US-01,Line-3,Released,2024-11-24
BATCH-01792,1,BN-01-241028-10,2024-10-28,2024-11-21,2026-11-21,44240.0,units,SITE-EU-01,Line-1,Released,2024-11-21
BATCH-01793,7,BN-07-241104-11,2024-11-04,2024-11-28,2026-11-28,37840.0,units,SITE-US-01,Line-3,Released,2024-12-03
BATCH-01794,1,BN-01-241026-12,2024-10-26,2024-11-21,2026-11-21,34419.0,units,SITE-US-01,Line-2,Released,2024-11-21
BATCH-01795,8,BN-08-241023-13,2024-10-23,2024-11-06,2026-11-06,49648.0,kg,SITE-AP-01,Line-2,Released,2024-11-11
BATCH-01796,4,BN-04-241019-14,2024-10-19,2024-11-09,2026-11-09,7179.0,kg,SITE-AP-01,Line-2,Released,2024-11-09
BATCH-01797,2,BN-02-241020-15,2024-10-20,2024-12-02,2026-12-02,38870.0,kg,SITE-US-01,Line-1,Released,2024-12-02
BATCH-01798,8,BN-08-241109-16,2024-11-09,2024-11-28,2026-11-28,22216.0,kg,SITE-AP-01,Line-2,Released,2024-11-29
BATCH-01799,1,BN-01-241105-17,2024-11-05,2024-11-21,2026-11-21,37535.0,units,SITE-US-01,Line-4,Released,2024-11-22
BATCH-01800,6,BN-06-241109-18,2024-11-09,2024-12-06,2026-12-06,30735.0,L,SITE-US-01,Line-4,Released,2024-12-08
BATCH-01801,6,BN-06-241017-19,2024-10-17,2024-11-11,2026-11-11,44459.0,L,SITE-US-01,Line-1,Released,2024-11-12
BATCH-01802,2,BN-02-241020-20,2024-10-20,2024-11-08,2026-11-08,40543.0,units,SITE-EU-01,Line-4,Released,2024-11-13
BATCH-01803,8,BN-08-241116-21,2024-11-16,,,11756.0,L,SITE-EU-01,Line-4,Rejected,2024-12-21
BATCH-01804,8,BN-08-241212-22,2024-12-12,2025-01-07,2027-01-07,21503.0,L,SITE-US-01,Line-4,Released,2025-01-07
BATCH-01805,7,BN-07-241206-23,2024-12-06,2024-12-20,2026-12-20,14658.0,units,SITE-AP-01,Line-3,Released,2024-12-21
BATCH-01806,6,BN-06-241201-24,2024-12-01,2024-12-16,2026-12-16,15299.0,L,SITE-AP-01,Line-1,Released,2024-12-17
BATCH-01807,2,BN-02-241129-25,2024-11-29,2025-01-04,2027-01-04,29284.0,L,SITE-EU-01,Line-3,Released,2025-01-05
BATCH-01808,8,BN-08-241116-26,2024-11-16,2024-12-16,2026-12-16,44965.0,kg,SITE-US-01,Line-1,Released,2024-12-17
BATCH-01809,1,BN-01-241129-27,2024-11-29,2024-12-20,2026-12-20,12288.0,kg,SITE-EU-01,Line-4,Released,2024-12-22
BATCH-01810,2,BN-02-241205-28,2024-12-05,2024-12-22,2026-12-22,37470.0,kg,SITE-US-01,Line-4,Released,2024-12-25
BATCH-01811,1,BN-01-241129-29,2024-11-29,2024-12-27,2026-12-27,43700.0,units,SITE-AP-01,Line-1,Released,2024-12-29
BATCH-01812,3,BN-03-241213-30,2024-12-13,2025-01-06,2027-01-06,35800.0,units,SITE-EU-01,Line-1,Released,2025-01-07
BATCH-01813,7,BN-07-241213-31,2024-12-13,2025-01-14,2027-01-14,7639.0,kg,SITE-AP-01,Line-3,Released,2025-01-17
BATCH-01814,6,BN-06-241210-32,2024-12-10,2025-01-21,2027-01-21,45187.0,L,SITE-EU-01,Line-1,Released,2025-01-23
BATCH-01815,6,BN-06-241207-33,2024-12-07,2025-01-12,2027-01-12,24133.0,kg,SITE-EU-01,Line-2,Released,2025-01-14
BATCH-01816,8,BN-08-241119-34,2024-11-19,2024-12-11,2026-12-11,16299.0,L,SITE-EU-01,Line-1,Released,2024-12-11
BATCH-01817,6,BN-06-241117-35,2024-11-17,2024-12-08,2026-12-08,28138.0,kg,SITE-US-01,Line-2,Released,2024-12-08
BATCH-01818,8,BN-08-241129-36,2024-11-29,2024-12-27,2026-12-27,22939.0,kg,SITE-AP-01,Line-4,Released,2024-12-28
BATCH-01819,6,BN-06-241117-37,2024-11-17,2024-12-01,2026-12-01,41555.0,units,SITE-EU-01,Line-3,Released,2024-12-04
BATCH-01820,2,BN-02-241204-38,2024-12-04,2024-12-19,2026-12-19,9868.0,L,SITE-US-01,Line-1,Released,2024-12-22
BATCH-01821,2,BN-02-241202-39,2024-12-02,2024-12-18,2026-12-18,9575.0,kg,SITE-US-01,Line-4,Released,2024-12-23
BATCH-01822,3,BN-03-241118-40,2024-11-18,2024-12-05,2026-12-05,17948.0,units,SITE-US-01,Line-3,Released,2024-12-08
BATCH-01823,2,BN-02-241211-41,2024-12-11,2025-01-19,2027-01-19,36683.0,kg,SITE-EU-01,Line-1,Released,2025-01-23
BATCH-01824,2,BN-02-241127-42,2024-11-27,2025-01-02,2027-01-02,36653.0,units,SITE-EU-01,Line-3,Released,2025-01-05
BATCH-01825,2,BN-02-241119-43,2024-11-19,2024-12-03,2026-12-03,49989.0,kg,SITE-US-01,Line-4,Released,2024-12-04
BATCH-01826,3,BN-03-241212-44,2024-12-12,2025-01-22,2027-01-22,24656.0,kg,SITE-EU-01,Line-1,Released,2025-01-24
BATCH-01827,1,BN-01-241202-45,2024-12-02,2024-12-31,2026-12-31,36476.0,L,SITE-AP-01,Line-1,Released,2024-12-31
BATCH-01828,3,BN-03-241128-46,2024-11-28,2025-01-07,2027-01-07,18977.0,L,SITE-US-01,Line-1,Released,2025-01-07
