training_record_id,employee_id,doc_id,curriculum_id,training_type,delivery_method,assigned_date,due_date,completion_date,assessment_score,assessment_passed,attempt_number,trainer_id,status,waiver_reason
5479,223,DOC-0076,,Initial,Classroom,2022-01-26,2022-02-05,2022-01-28,71.1,False,2,170,Completed,
5480,223,DOC-0089,,Initial,eLearning,2022-09-08,2022-10-02,2022-10-04,87.6,True,1,248,Completed,
5481,223,DOC-0091,,Refresher,Read-and-Understand,2023-12-05,2023-12-20,2023-12-16,98.2,True,1,178,Completed,
5482,223,DOC-0072,,Change-Driven,Read-and-Understand,2023-08-07,2023-08-15,2023-08-20,85.2,True,1,231,Completed,
5483,223,DOC-0068,,Change-Driven,Classroom,2024-08-08,2024-08-15,2024-08-18,92.1,True,1,264,Completed,
5484,223,DOC-0015,,Refresher,eLearning,2024-08-02,2024-08-16,2024-08-09,79.8,False,2,239,Completed,
5485,223,DOC-0054,,Refresher,OJT,2022-10-15,2022-10-28,2022-10-25,78.2,False,2,256,Completed,
5486,223,DOC-0094,,Remedial,eLearning,2023-05-16,2023-06-09,2023-06-03,77.0,False,2,247,Completed,
5487,223,DOC-0067,,Refresher,eLearning,2024-09-23,2024-10-06,2024-10-01,79.8,False,2,276,Completed,
5488,223,DOC-0071,,Refresher,Read-and-Understand,2022-11-27,2022-12-23,2022-12-23,87.6,True,1,233,Completed,
5489,223,DOC-0096,,Refresher,Classroom,2024-10-28,2024-11-06,2024-11-06,86.1,True,1,169,Completed,
5490,223,DOC-0045,,Change-Driven,Read-and-Understand,2023-12-02,2023-12-22,2023-12-15,79.0,False,2,220,Completed,
5491,223,DOC-0026,,Initial,Read-and-Understand,2022-04-18,2022-04-26,2022-04-25,78.8,False,2,222,Completed,
5492,223,DOC-0008,,Remedial,Classroom,2023-08-25,2023-09-05,2023-08-27,99.1,True,1,239,Completed,
5493,223,DOC-0014,,Refresher,eLearning,2022-10-16,2022-11-11,2022-11-06,78.1,False,2,245,Completed,
5494,224,DOC-0063,,Change-Driven,eLearning,2023-05-06,2023-05-29,2023-05-15,93.4,True,1,268,Completed,
5495,224,DOC-0002,,Refresher,Classroom,2023-02-12,2023-03-05,2023-02-13,97.5,True,1,173,Completed,
5496,224,DOC-0095,,Refresher,Read-and-Understand,2024-10-06,2024-11-01,2024-10-07,93.6,True,1,247,Completed,
5497,224,DOC-0058,,Refresher,eLearning,2023-03-20,2023-03-30,2023-03-21,92.0,True,1,190,Completed,
5498,224,DOC-0055,,Initial,OJT,2022-12-07,2022-12-19,2022-12-19,84.6,True,1,162,Completed,
5499,224,DOC-0032,,Refresher,Classroom,2022-11-01,2022-11-12,2022-11-05,76.6,False,2,239,Completed,
5500,224,DOC-0083,,Refresher,Classroom,2022-05-20,2022-06-13,2022-06-17,70.9,False,2,200,Completed,
5501,224,DOC-0011,,Refresher,eLearning,2023-10-22,2023-11-13,2023-10-31,72.7,False,2,225,Completed,
5502,224,DOC-0085,,Refresher,Classroom,2023-06-09,2023-06-27,2023-06-16,91.8,True,1,245,Completed,
5503,224,DOC-0010,,Initial,Classroom,2022-03-21,2022-04-08,2022-03-31,70.3,False,2,197,Completed,
5504,224,DOC-0073,,Refresher,Read-and-Understand,2023-01-10,2023-02-06,2023-01-24,71.2,False,2,221,Completed,
5505,224,DOC-0093,,Initial,Read-and-Understand,2023-04-21,2023-05-06,2023-05-03,72.1,False,2,268,Completed,
5506,224,DOC-0061,,Change-Driven,Read-and-Understand,2022-12-12,2022-12-31,2022-12-22,95.6,True,1,254,Completed,
5507,224,DOC-0029,,Refresher,eLearning,2024-02-08,2024-02-19,2024-02-11,83.2,True,1,252,Completed,
5508,224,DOC-0024,,Initial,Read-and-Understand,2024-09-11,2024-09-21,2024-09-25,74.2,False,2,250,Completed,
5509,224,DOC-0021,,Remedial,eLearning,2022-10-13,2022-11-02,2022-11-07,98.3,True,1,220,Completed,
5510,224,DOC-0015,,Change-Driven,eLearning,2024-02-18,2024-03-13,2024-03-14,99.5,True,1,174,Completed,
5511,224,DOC-0064,,Refresher,eLearning,2024-11-04,2024-11-14,2024-11-10,74.6,False,2,185,Completed,
5512,224,DOC-0041,,Initial,eLearning,2024-07-18,2024-08-14,2024-08-11,79.3,False,2,251,Completed,
5513,224,DOC-0026,,Remedial,eLearning,2023-11-24,2023-12-16,2023-12-07,72.7,False,2,168,Completed,
5514,224,DOC-0043,,Initial,Read-and-Understand,2024-07-26,2024-08-20,2024-08-15,86.5,True,1,182,Completed,
5515,224,DOC-0021,,Refresher,eLearning,2024-09-20,2024-10-19,2024-09-26,73.3,False,2,205,Completed,
5516,224,DOC-0044,,Refresher,Read-and-Understand,2022-03-24,2022-04-12,2022-04-01,70.3,False,2,164,Completed,
5517,224,DOC-0055,,Refresher,Read-and-Understand,2024-04-09,2024-04-27,2024-04-16,74.7,False,2,243,Completed,
5518,224,DOC-0037,,Initial,eLearning,2022-11-24,2022-12-05,2022-12-09,97.0,True,1,198,Completed,
5519,224,DOC-0065,,Initial,Classroom,2023-10-10,2023-10-18,,,,1,198,Overdue,
5520,224,DOC-0044,,Change-Driven,Classroom,2022-02-10,2022-03-06,2022-02-15,91.7,True,1,275,Completed,
5521,224,DOC-0095,,Refresher,eLearning,2024-06-25,2024-07-12,2024-07-14,76.8,False,2,245,Completed,
5522,224,DOC-0049,,Change-Driven,OJT,2023-09-20,2023-10-04,2023-09-25,87.7,True,1,164,Completed,
5523,225,DOC-0063,,Refresher,Classroom,2024-06-11,2024-07-08,2024-06-25,88.9,True,1,278,Completed,
5524,225,DOC-0061,,Initial,Classroom,2024-12-03,2024-12-23,2024-12-20,92.2,True,1,224,Completed,
5525,225,DOC-0079,,Refresher,Classroom,2023-01-29,2023-02-13,2023-02-04,87.1,True,1,179,Completed,
5526,225,DOC-0052,,Initial,Classroom,2024-10-26,2024-11-21,2024-11-10,80.6,True,1,196,Completed,
5527,225,DOC-0058,,Change-Driven,Read-and-Understand,2023-12-14,2023-12-22,2023-12-16,99.9,True,1,269,Completed,
5528,225,DOC-0097,,Refresher,eLearning,2024-11-20,2024-11-30,2024-11-24,82.8,True,1,238,Completed,
5529,225,DOC-0095,,Initial,eLearning,2024-05-04,2024-05-28,2024-05-10,70.8,False,2,271,Completed,
5530,225,DOC-0068,,Refresher,eLearning,2022-09-07,2022-10-06,2022-09-11,90.1,True,1,240,Completed,
5531,225,DOC-0043,,Refresher,Read-and-Understand,2023-08-31,2023-09-16,2023-09-18,86.2,True,1,186,Completed,
5532,225,DOC-0063,,Refresher,eLearning,2022-11-29,2022-12-08,2022-12-09,76.1,False,2,261,Completed,
5533,225,DOC-0003,,Refresher,Read-and-Understand,2024-11-30,2024-12-27,2024-12-09,87.6,True,1,197,Completed,
5534,225,DOC-0054,,Change-Driven,eLearning,2022-11-18,2022-11-26,2022-11-27,85.0,True,1,178,Completed,
5535,225,DOC-0022,,Initial,eLearning,2022-07-24,2022-08-11,2022-08-01,93.7,True,1,238,Completed,
5536,225,DOC-0092,,Initial,eLearning,2024-09-22,2024-10-12,2024-09-27,88.9,True,1,173,Completed,
5537,225,DOC-0044,,Change-Driven,Classroom,2023-07-31,2023-08-22,2023-08-07,91.1,True,1,206,Completed,
5538,225,DOC-0042,,Initial,OJT,2024-07-05,2024-07-23,2024-07-22,76.9,False,2,249,Completed,
5539,225,DOC-0033,,Refresher,Read-and-Understand,2022-05-28,2022-06-10,2022-05-29,99.9,True,1,272,Completed,
5540,225,DOC-0033,,Initial,Read-and-Understand,2023-05-24,2023-06-04,2023-05-29,90.7,True,1,178,Completed,
5541,225,DOC-0024,,Initial,eLearning,2022-09-10,2022-09-21,2022-09-25,96.8,True,1,242,Completed,
5542,225,DOC-0084,,Refresher,eLearning,2022-10-10,2022-11-02,2022-10-28,88.2,True,1,184,Completed,
5543,225,DOC-0087,,Refresher,Read-and-Understand,2024-06-07,2024-06-14,2024-06-13,74.2,False,2,164,Completed,
5544,225,DOC-0097,,Refresher,Classroom,2024-12-09,2024-12-25,2024-12-10,94.3,True,1,245,Completed,
5545,225,DOC-0089,,Change-Driven,eLearning,2024-10-12,2024-11-03,2024-10-27,80.1,True,1,211,Completed,
5546,225,DOC-0025,,Initial,Classroom,2024-09-18,2024-10-10,2024-10-01,91.9,True,1,203,Completed,
5547,225,DOC-0092,,Remedial,Read-and-Understand,2024-08-23,2024-09-04,2024-09-09,91.6,True,1,195,Completed,
5548,225,DOC-0091,,Initial,Read-and-Understand,2023-04-03,2023-04-22,2023-04-18,99.0,True,1,255,Completed,
5549,225,DOC-0028,,Initial,eLearning,2022-04-19,2022-05-16,2022-04-25,87.4,True,1,273,Completed,
5550,225,DOC-0069,,Change-Driven,Read-and-Understand,2022-08-01,2022-08-23,2022-08-12,91.1,True,1,242,Completed,
5551,225,DOC-0026,,Remedial,eLearning,2024-10-12,2024-10-19,2024-10-17,97.9,True,1,186,Completed,
5552,225,DOC-0029,,Initial,Read-and-Understand,2024-03-02,2024-03-14,2024-03-12,98.1,True,1,177,Completed,
5553,225,DOC-0063,,Initial,eLearning,2024-08-23,2024-09-19,2024-09-07,90.3,True,1,250,Completed,
5554,225,DOC-0085,,Refresher,eLearning,2024-05-25,2024-06-21,2024-05-27,94.2,True,1,170,Completed,
5555,225,DOC-0055,,Initial,Classroom,2024-12-16,2025-01-08,2024-12-21,87.7,True,1,170,Completed,
5556,226,DOC-0011,,Change-Driven,eLearning,2023-12-16,2024-01-03,2023-12-28,92.7,True,1,223,Completed,
5557,226,DOC-0003,,Refresher,eLearning,2023-03-28,2023-04-21,2023-04-26,84.9,True,1,198,Completed,
5558,226,DOC-0077,,Refresher,eLearning,2022-02-15,2022-03-09,2022-02-23,74.3,False,2,222,Completed,
5559,226,DOC-0032,,Refresher,OJT,2024-03-23,2024-04-03,2024-04-03,92.8,True,1,263,Completed,
5560,226,DOC-0089,,Refresher,OJT,2022-04-13,2022-05-12,2022-04-24,81.6,True,1,192,Completed,
5561,226,DOC-0016,,Initial,Read-and-Understand,2024-12-27,2025-01-25,2025-01-29,93.2,True,1,173,Completed,
5562,226,DOC-0067,,Initial,eLearning,2024-06-10,2024-06-21,2024-06-22,97.8,True,1,247,Completed,
5563,226,DOC-0069,,Initial,eLearning,2024-10-04,2024-10-20,2024-10-13,76.1,False,2,267,Completed,
5564,226,DOC-0026,,Change-Driven,eLearning,2023-06-05,2023-06-16,2023-06-11,82.3,True,1,199,Completed,
5565,226,DOC-0072,,Remedial,eLearning,2023-03-07,2023-03-14,2023-03-08,95.4,True,1,271,Completed,
5566,226,DOC-0068,,Refresher,Read-and-Understand,2024-03-09,2024-03-16,2024-03-13,89.1,True,1,231,Completed,
5567,226,DOC-0050,,Refresher,eLearning,2024-10-19,2024-11-05,2024-11-02,82.1,True,1,223,Completed,
5568,226,DOC-0025,,Initial,eLearning,2023-09-27,2023-10-14,2023-10-12,95.0,True,1,226,Completed,
5569,226,DOC-0003,,Refresher,eLearning,2024-04-16,2024-05-04,2024-04-18,75.2,False,2,186,Completed,
5570,226,DOC-0010,,Initial,Classroom,2023-06-20,2023-07-10,2023-06-25,71.4,False,2,206,Completed,
5571,226,DOC-0063,,Refresher,eLearning,2024-05-31,2024-06-19,2024-06-12,85.7,True,1,259,Completed,
5572,227,DOC-0089,,Refresher,eLearning,2023-07-10,2023-07-31,2023-07-25,95.0,True,1,211,Completed,
5573,227,DOC-0091,,Remedial,eLearning,2024-02-28,2024-03-19,2024-03-14,86.5,True,1,161,Completed,
5574,227,DOC-0034,,Change-Driven,Classroom,2023-12-25,2024-01-20,2024-01-19,82.3,True,1,261,Completed,
5575,227,DOC-0033,,Remedial,Classroom,2022-04-27,2022-05-12,2022-04-28,81.9,True,1,182,Completed,
5576,227,DOC-0045,,Refresher,Classroom,2022-06-24,2022-07-24,2022-07-02,72.6,False,2,262,Completed,
5577,227,DOC-0023,,Refresher,eLearning,2022-10-16,2022-11-06,2022-10-20,88.9,True,1,231,Completed,
5578,227,DOC-0002,,Initial,eLearning,2023-06-30,2023-07-20,2023-07-20,76.6,False,2,204,Completed,
5579,227,DOC-0094,,Remedial,OJT,2022-04-21,2022-05-02,2022-05-06,86.8,True,1,247,Completed,
5580,227,DOC-0050,,Initial,Read-and-Understand,2023-02-18,2023-03-18,2023-03-07,97.4,True,1,165,Completed,
5581,227,DOC-0025,,Refresher,eLearning,2024-07-12,2024-08-04,,,,1,170,Overdue,
5582,227,DOC-0023,,Refresher,Classroom,2022-02-02,2022-02-11,2022-02-12,70.7,False,2,272,Completed,
5583,227,DOC-0054,,Refresher,eLearning,2023-10-16,2023-10-28,2023-10-31,98.0,True,1,220,Completed,
5584,227,DOC-0054,,Refresher,Read-and-Understand,2022-09-07,2022-09-17,2022-09-16,92.0,True,1,222,Completed,
5585,227,DOC-0099,,Initial,Read-and-Understand,2023-01-26,2023-02-18,2023-01-27,70.1,False,2,206,Completed,
5586,227,DOC-0019,,Refresher,Classroom,2022-07-06,2022-07-18,2022-07-22,82.7,True,1,250,Completed,
5587,227,DOC-0013,,Initial,Classroom,2024-12-24,2025-01-12,2025-01-06,78.7,False,2,219,Completed,
5588,227,DOC-0030,,Change-Driven,Classroom,2023-02-22,2023-03-04,2023-03-02,94.7,True,1,164,Completed,
5589,227,DOC-0025,,Refresher,eLearning,2022-06-26,2022-07-04,2022-07-04,75.7,False,2,213,Completed,
5590,227,DOC-0034,,Change-Driven,eLearning,2022-06-12,2022-06-27,2022-06-15,74.9,False,2,265,Completed,
5591,227,DOC-0073,,Refresher,Read-and-Understand,2022-01-29,2022-02-10,2022-02-03,71.7,False,2,203,Completed,
5592,227,DOC-0021,,Remedial,eLearning,2024-01-17,2024-01-26,2024-01-27,85.9,True,1,200,Completed,
5593,227,DOC-0096,,Refresher,Read-and-Understand,2024-03-30,2024-04-21,2024-04-01,70.3,False,2,219,Completed,
5594,227,DOC-0006,,Refresher,eLearning,2022-07-23,2022-08-03,2022-07-24,99.5,True,1,173,Completed,
5595,227,DOC-0016,,Initial,eLearning,2024-03-13,2024-03-26,2024-03-16,71.1,False,2,174,Completed,
5596,228,DOC-0025,,Initial,Read-and-Understand,2023-12-04,2024-01-01,2024-01-02,99.2,True,1,202,Completed,
5597,228,DOC-0053,,Remedial,Read-and-Understand,2022-03-18,2022-04-10,2022-03-25,93.6,True,1,171,Completed,
5598,228,DOC-0077,,Change-Driven,eLearning,2024-02-27,2024-03-09,2024-03-08,94.3,True,1,217,Completed,
5599,228,DOC-0037,,Initial,eLearning,2024-03-07,2024-04-02,2024-03-19,84.9,True,1,254,Completed,
5600,228,DOC-0009,,Change-Driven,eLearning,2023-02-10,2023-03-07,2023-02-24,91.1,True,1,228,Completed,
5601,228,DOC-0078,,Initial,eLearning,2023-04-21,2023-05-04,2023-04-26,91.0,True,1,220,Completed,
5602,228,DOC-0098,,Refresher,eLearning,2024-04-02,2024-04-16,2024-04-21,97.7,True,1,259,Completed,
5603,228,DOC-0072,,Refresher,Read-and-Understand,2024-01-20,2024-02-09,2024-02-13,95.8,True,1,250,Completed,
5604,228,DOC-0026,,Refresher,eLearning,2024-08-10,2024-09-08,2024-09-03,81.5,True,1,227,Completed,
5605,228,DOC-0042,,Change-Driven,eLearning,2024-04-15,2024-05-05,2024-04-19,98.1,True,1,249,Completed,
5606,228,DOC-0082,,Initial,Read-and-Understand,2023-09-15,2023-10-08,2023-10-12,81.4,True,1,272,Completed,
5607,228,DOC-0067,,Initial,eLearning,2022-02-18,2022-02-28,2022-03-05,73.5,False,2,279,Completed,
5608,228,DOC-0018,,Change-Driven,eLearning,2024-02-08,2024-02-24,2024-02-09,74.7,False,2,229,Completed,
5609,228,DOC-0031,,Change-Driven,Classroom,2023-10-22,2023-11-16,2023-11-02,89.1,True,1,250,Completed,
5610,228,DOC-0069,,Refresher,OJT,2023-04-03,2023-04-21,2023-04-09,91.8,True,1,246,Completed,
5611,228,DOC-0069,,Refresher,eLearning,2023-01-05,2023-01-26,2023-01-06,83.1,True,1,179,Completed,
5612,228,DOC-0047,,Refresher,eLearning,2022-01-10,2022-02-05,2022-02-01,84.1,True,1,212,Completed,
5613,228,DOC-0013,,Initial,Read-and-Understand,2022-07-12,2022-08-07,2022-07-30,91.3,True,1,277,Completed,
5614,228,DOC-0056,,Initial,eLearning,2022-05-04,2022-05-23,2022-05-24,77.1,False,2,185,Completed,
5615,228,DOC-0056,,Refresher,Read-and-Understand,2024-10-01,2024-10-30,2024-10-27,90.9,True,1,167,Completed,
5616,228,DOC-0011,,Initial,Read-and-Understand,2024-09-03,2024-09-16,2024-09-06,93.1,True,1,272,Completed,
5617,228,DOC-0060,,Refresher,Read-and-Understand,2022-12-13,2022-12-25,2022-12-21,98.6,True,1,241,Completed,
5618,228,DOC-0013,,Initial,eLearning,2023-04-02,2023-04-26,2023-04-24,83.5,True,1,266,Completed,
5619,228,DOC-0003,,Refresher,eLearning,2023-11-19,2023-12-13,2023-11-30,78.7,False,2,178,Completed,
5620,228,DOC-0050,,Remedial,Read-and-Understand,2024-05-29,2024-06-09,2024-06-12,99.3,True,1,236,Completed,
5621,228,DOC-0003,,Initial,OJT,2024-07-07,2024-07-22,2024-07-20,82.7,True,1,240,Completed,
5622,229,DOC-0023,,Change-Driven,Classroom,2022-10-31,2022-11-23,2022-11-01,70.3,False,2,168,Completed,
5623,229,DOC-0081,,Initial,Classroom,2024-04-19,2024-04-26,2024-04-30,75.9,False,2,192,Completed,
5624,229,DOC-0089,,Initial,eLearning,2023-05-25,2023-06-13,2023-06-02,87.7,True,1,236,Completed,
5625,229,DOC-0033,,Initial,Read-and-Understand,2023-12-05,2024-01-01,2024-01-03,80.5,True,1,273,Completed,
5626,229,DOC-0044,,Refresher,eLearning,2022-11-20,2022-12-04,2022-12-01,86.8,True,1,262,Completed,
5627,229,DOC-0099,,Change-Driven,Read-and-Understand,2024-02-23,2024-03-15,2024-03-02,74.3,False,2,218,Completed,
5628,229,DOC-0091,,Refresher,eLearning,2022-02-02,2022-02-27,2022-02-10,73.1,False,2,198,Completed,
5629,229,DOC-0030,,Change-Driven,Classroom,2022-01-21,2022-02-19,2022-02-05,76.6,False,2,268,Completed,
5630,229,DOC-0025,,Initial,eLearning,2022-10-01,2022-10-29,2022-10-04,94.7,True,1,228,Completed,
5631,229,DOC-0010,,Refresher,eLearning,2024-10-31,2024-11-16,2024-11-18,88.4,True,1,237,Completed,
5632,229,DOC-0008,,Remedial,OJT,2023-05-21,2023-06-18,2023-05-25,81.6,True,1,234,Completed,
5633,229,DOC-0076,,Refresher,eLearning,2022-05-20,2022-06-16,2022-06-02,78.5,False,2,241,Completed,
5634,229,DOC-0004,,Remedial,Read-and-Understand,2024-02-26,2024-03-15,2024-03-02,73.4,False,2,221,Completed,
5635,229,DOC-0018,,Remedial,Classroom,2024-04-25,2024-05-17,2024-05-05,95.5,True,1,278,Completed,
5636,229,DOC-0092,,Remedial,Classroom,2024-06-19,2024-07-11,2024-07-14,96.3,True,1,231,Completed,
5637,229,DOC-0054,,Remedial,eLearning,2024-03-08,2024-04-01,2024-03-24,91.2,True,1,254,Completed,
5638,229,DOC-0039,,Refresher,Read-and-Understand,2022-09-14,2022-09-24,2022-09-15,91.8,True,1,187,Completed,
5639,230,DOC-0051,,Refresher,Read-and-Understand,2024-10-31,2024-11-11,2024-11-07,91.6,True,1,256,Completed,
5640,230,DOC-0048,,Refresher,eLearning,2023-05-16,2023-06-14,2023-05-18,79.9,False,2,219,Completed,
5641,230,DOC-0029,,Refresher,eLearning,2024-01-05,2024-01-17,2024-01-16,98.8,True,1,276,Completed,
5642,230,DOC-0097,,Refresher,eLearning,2022-01-16,2022-02-03,2022-01-18,94.0,True,1,163,Completed,
5643,230,DOC-0035,,Remedial,eLearning,2024-06-09,2024-07-06,2024-07-01,73.3,False,2,233,Completed,
5644,230,DOC-0092,,Initial,eLearning,2023-12-01,2023-12-08,2023-12-10,92.4,True,1,214,Completed,
5645,230,DOC-0019,,Initial,eLearning,2024-07-09,2024-07-19,2024-07-17,80.5,True,1,234,Completed,
5646,230,DOC-0032,,Initial,Classroom,2023-11-14,2023-11-29,2023-11-30,91.9,True,1,184,Completed,
5647,230,DOC-0033,,Initial,Read-and-Understand,2024-08-06,2024-08-22,2024-08-17,86.2,True,1,251,Completed,
5648,230,DOC-0041,,Refresher,Classroom,2024-10-04,2024-10-20,2024-10-15,72.7,False,2,266,Completed,
5649,230,DOC-0048,,Initial,eLearning,2024-02-15,2024-02-28,2024-02-19,93.6,True,1,243,Completed,
5650,230,DOC-0072,,Refresher,Classroom,2024-11-13,2024-12-08,2024-12-05,86.0,True,1,239,Completed,
5651,230,DOC-0039,,Change-Driven,Read-and-Understand,2022-08-04,2022-09-02,2022-09-05,73.8,False,2,206,Completed,
5652,230,DOC-0018,,Refresher,eLearning,2024-11-29,2024-12-23,2024-12-16,70.3,False,2,188,Completed,
5653,230,DOC-0013,,Change-Driven,eLearning,2023-10-02,2023-10-15,,,,1,180,Overdue,
5654,230,DOC-0045,,Refresher,Read-and-Understand,2022-11-02,2022-11-10,2022-11-05,93.3,True,1,227,Completed,
5655,230,DOC-0080,,Refresher,Classroom,2022-03-04,2022-03-20,2022-03-18,87.2,True,1,230,Completed,
5656,230,DOC-0023,,Refresher,OJT,2023-10-10,2023-10-24,2023-10-26,89.7,True,1,273,Completed,
5657,231,DOC-0096,,Initial,eLearning,2023-11-06,2023-12-03,2023-12-04,72.1,False,2,180,Completed,
5658,231,DOC-0016,,Change-Driven,Read-and-Understand,2024-07-29,2024-08-21,2024-08-22,94.7,True,1,241,Completed,
5659,231,DOC-0012,,Refresher,Classroom,2024-06-08,2024-07-05,2024-07-06,98.1,True,1,257,Completed,
5660,231,DOC-0018,,Refresher,Read-and-Understand,2022-11-25,2022-12-09,2022-12-03,97.6,True,1,197,Completed,
5661,231,DOC-0039,,Change-Driven,eLearning,2023-10-01,2023-10-20,2023-10-16,87.0,True,1,237,Completed,
5662,231,DOC-0094,,Change-Driven,Classroom,2024-01-24,2024-02-23,2024-01-29,90.4,True,1,162,Completed,
5663,231,DOC-0038,,Initial,OJT,2023-06-09,2023-07-06,2023-06-14,80.9,True,1,193,Completed,
5664,231,DOC-0043,,Change-Driven,eLearning,2022-05-28,2022-06-25,2022-06-11,72.2,False,2,268,Completed,
5665,231,DOC-0088,,Initial,Read-and-Understand,2024-12-14,2024-12-24,2024-12-27,84.2,True,1,174,Completed,
5666,231,DOC-0047,,Initial,eLearning,2024-03-16,2024-03-26,2024-03-17,97.7,True,1,209,Completed,
5667,231,DOC-0066,,Change-Driven,eLearning,2023-12-22,2023-12-31,2023-12-27,99.9,True,1,268,Completed,
5668,231,DOC-0055,,Initial,Classroom,2023-08-13,2023-08-21,,,,1,278,Overdue,
5669,231,DOC-0096,,Initial,Classroom,2023-08-13,2023-08-29,2023-08-18,85.1,True,1,178,Completed,
5670,231,DOC-0080,,Refresher,OJT,2023-06-20,2023-07-02,2023-06-23,73.3,False,2,264,Completed,
5671,231,DOC-0098,,Change-Driven,Read-and-Understand,2023-08-05,2023-08-31,2023-08-27,78.1,False,2,201,Completed,
5672,231,DOC-0077,,Initial,OJT,2023-10-21,2023-11-12,2023-11-08,81.0,True,1,189,Completed,
5673,231,DOC-0027,,Refresher,Classroom,2024-10-19,2024-11-06,2024-10-26,76.7,False,2,260,Completed,
5674,231,DOC-0027,,Initial,Read-and-Understand,2024-12-27,2025-01-05,2024-12-29,81.9,True,1,259,Completed,
5675,231,DOC-0045,,Initial,Classroom,2024-06-04,2024-06-28,2024-06-24,90.0,True,1,265,Completed,
5676,231,DOC-0024,,Refresher,eLearning,2023-09-27,2023-10-24,2023-10-24,85.6,True,1,245,Completed,
5677,231,DOC-0074,,Refresher,eLearning,2024-06-25,2024-07-13,2024-06-28,75.7,False,2,185,Completed,
5678,231,DOC-0055,,Refresher,Read-and-Understand,2024-10-18,2024-11-14,2024-10-28,73.1,False,2,216,Completed,
5679,231,DOC-0019,,Remedial,Read-and-Understand,2023-08-07,2023-09-05,2023-08-25,84.0,True,1,178,Completed,
5680,231,DOC-0040,,Refresher,Read-and-Understand,2023-12-28,2024-01-14,2024-01-10,88.0,True,1,224,Completed,
5681,231,DOC-0041,,Initial,eLearning,2022-05-18,2022-05-28,2022-05-27,87.8,True,1,189,Completed,
5682,231,DOC-0051,,Initial,eLearning,2023-03-06,2023-04-01,2023-04-03,82.9,True,1,195,Completed,
5683,231,DOC-0064,,Refresher,Read-and-Understand,2022-08-21,2022-09-08,2022-09-09,87.2,True,1,170,Completed,
5684,231,DOC-0074,,Refresher,eLearning,2023-06-14,2023-07-11,2023-07-08,99.9,True,1,165,Completed,
5685,231,DOC-0079,,Initial,Read-and-Understand,2024-07-19,2024-08-09,2024-07-22,97.5,True,1,179,Completed,
5686,231,DOC-0049,,Initial,Classroom,2023-06-01,2023-06-08,2023-06-05,98.9,True,1,268,Completed,
5687,231,DOC-0023,,Refresher,eLearning,2022-10-04,2022-10-25,2022-10-27,84.6,True,1,261,Completed,
5688,232,DOC-0024,,Change-Driven,eLearning,2022-09-02,2022-09-25,2022-09-13,94.5,True,1,245,Completed,
5689,232,DOC-0056,,Initial,Classroom,2022-07-08,2022-07-27,2022-07-23,99.4,True,1,242,Completed,
5690,232,DOC-0091,,Remedial,Read-and-Understand,2023-07-24,2023-08-11,2023-07-30,83.4,True,1,227,Completed,
5691,232,DOC-0002,,Change-Driven,Classroom,2023-12-27,2024-01-13,2024-01-12,71.5,False,2,268,Completed,
5692,232,DOC-0097,,Refresher,Read-and-Understand,2024-12-19,2025-01-10,2025-01-14,91.6,True,1,214,Completed,
